address,moniker,commission,rank,token,votingPower,timestamp
akashvaloper1uepjmgfuk6rnd0djsglu88w7d0t49lmlsqkfuf,Stake Frites  ,0.05,77,206895,0.001981,1765152000000
akashvaloper1f9f5eccuuhzdw4uwde92ee40eke9fadhvez88g, CryptoCrew Validators,0.05,78,206774,0.00198,1765152000000
akashvaloper10px26ltrkmfpwhszvxlswe3l746a7e00jwryzr,NorthCap,0.05,79,203985,0.001954,1765152000000
akashvaloper17jl24w9qft3u6sy3gc053r40jq3r6qgryq4djy,TRGC By Liquify,0.1,80,193626,0.001854,1765152000000
akashvaloper1snzwjhgtdxnp8jl539fu33457d9y5ye0prpk78,Stake Shark,0.1,81,193297,0.001851,1765152000000
akashvaloper17rzdt88vawuuq797jffk0dc9daw4vkgpumh60w,HighStakesch  Daily Airdrops,0.05,82,186088,0.001782,1765152000000
akashvaloper153a3745hrcswmsdx7wwaqqva7lkreu5pa5ccfx,Bitoven,0.05,83,179496,0.001719,1765152000000
akashvaloper12fnzqmnja37mf2y9m6r3dleq5n3jkz7pfkpzmy,Stakin,0.2,84,179133,0.001716,1765152000000
akashvaloper16u4dqpntg6qv738qqcu4fun2jfvsnf8na7lssq,Consensus One,0.05,85,175691,0.001683,1765152000000
akashvaloper1nuhgd0660umrvkrghvycsqaqrelt4yygrlzles,Dorminik,0.099,86,173127,0.001658,1765152000000
akashvaloper1ksu368eh54vcqzruqk42dsnx88hvk8px09ws7q,Stakewollecom  Autocompound,0.05,87,170559,0.001633,1765152000000
akashvaloper1jr62umvv72q233e2ew8fkaf0x9yhzfqef42kak,GATA HUB,0.05,88,166370,0.001593,1765152000000
akashvaloper1qx9knjqah8s0l4rhwmapsd6cuah4948jy0gf0t,cosmosrescue,0.05,89,163936,0.00157,1765152000000
akashvaloper1turxcqzc9khzly8xtp8zddlw49f25hchyhy0yg,EthicalNode,0.09,90,152010,0.001456,1765152000000
akashvaloper1s9q9ewnpr3jd89lnrme3yjnqdadhpzxdz3q7lf,Oldcat  airdrop DHK every month,0.05,91,137349,0.001315,1765152000000
akashvaloper18d4et6jv6v3wwytkphjlyta74ky2umxqgp4qel,kano,0.1,92,98487,0.000943,1765152000000
akashvaloper1zfcmwh56kmz4wqqg2t8pxrm228dx2c6hzh0ewm,SkyNet  Validators,0.05,93,86189,0.000825,1765152000000
akashvaloper10jm8fvdyqlj78w0j5nawc76wsn4pqmdxahs9aa,NosNode,0.05,94,78417,0.000751,1765152000000
akashvaloper1rjfspq8f4c2fjs2jr62uk6jrt0gzwmzf9t8ml7,EllioTrades,0.05,95,67850,0.00065,1765152000000
akashvaloper1tuhcm32j4dphqvvt359mquhsa56t78msjd4f5c,decomm,0.05,96,59247,0.000567,1765152000000
akashvaloper1fkq09h2hutmd8nueyxgpt6qlpxa4nvf3jz8x63, block pane ,0.05,97,55933,0.000536,1765152000000
akashvaloper1d4sctjlcqjrfkxpp0a5hwsntfhzy7mz2lhujx8,Psycho Node,0.1,98,44576,0.000427,1765152000000
akashvaloper1ptmv9vpk2426psak97lz0u2vcts7qn7mwf73nl,BronBro,0.05,99,38890,0.000372,1765152000000
akashvaloper1upg7lykc7sxkp045p5f4xmqclxczh5yfmapfdl,Atlas Staking,0.05,100,27827,0.000267,1765152000000
akashvaloper1lhenngdge40r5thghzxqpsryn4x084m9c50tcq,strangelove,0.1,101,27345,0.000262,1765152000000
akashvaloper1a0wt033eds6lk4y0tucwju2x3weglxzg7vesku,VaultStaking,0.05,101,27306,0.000262,1765152000000
akashvaloper1pue4fy89yk98t6l00a8zn23l5ra6ttlhe55v3m,Defi Dojo Validation,0.05,101,23705,0.000227,1765152000000
akashvaloper1mp0t9f4lpgu2tqa2maxk3vp8kugn8meyua86fh,UNBONDING,0.05,101,22596,0.000216,1765152000000
akashvaloper1ejck8hh5k72hydn4axqza3ufsa9nhdk53w5eja,akaikumo,0.1,101,22587,0.000216,1765152000000
akashvaloper14jz04wwvwkpjzezq8zvrl5yv4qq3p5lqct7plh,w3coins,0.05,101,20676,0.000198,1765152000000
akashvaloper1d4wurq9pk9ez72vrly83x5ekl6ccna3ned43jj,shepaintedfireacrossthesky,0.1,101,17710,0.00017,1765152000000
akashvaloper1g9kggelx2h05lrmrla44dye59a77t4axqzlufy,BTCS Inc Nasdaq BTCS,0.05,101,16546,0.000158,1765152000000
akashvaloper1xd2rr2f9lk2gkqwzflt5hmfqmcgg9qqx3d2yyz,DefiGeek,0.05,101,16338,0.000156,1765152000000
akashvaloper1nd8fjym90f6lqu25xkhqxp7h9f8fx0hq2we4vd,ushakov,0.1,101,14800,0.000142,1765152000000
akashvaloper105nkdqgkj3hpgqss0elcec2t72ujg09w5mzhm8,PLEASE REDELEGATE,0.48,101,14259,0.000137,1765152000000
akashvaloper1hw6k6zlcwka5fakdj96gex420czeepaqxndt4p,Exidio,0.05,101,13841,0.000133,1765152000000
akashvaloper1eq5d042g6r4vuzsgr0qhu962pn9h2kkcyut0ne,Needlecast Labs,0.05,101,13230,0.000127,1765152000000
akashvaloper1zq96fn7etffj3aw7pfcxnuv6qm0uepqeyvcag5,CLOSED  PLEASE REDELEGATE,0.05,101,12232,0.000117,1765152000000
akashvaloper1355pqth2726cxvv6uevl5rvfq2ud9eypcryuue,PLEASE REDELEGATECLOSED,0.1,101,9339,0.000089,1765152000000
akashvaloper1u7k6tpyvtw25we4mnu6ld6cjs3p8f0256v7g4z,DO NOT DELEGATE,0.05,101,8455,0.000081,1765152000000
akashvaloper1reeywehc76ndcd3gkzaz3yasdk7nfxc0x7x4dc,AGE Network,0.0999,101,8213,0.000079,1765152000000
akashvaloper1ta3zed9p4q2ynnpgrw7m63wqd9e4xg2pg2z7dm,NexuSecurus,0.05,101,7222,0.000069,1765152000000
akashvaloper14qmuhtfqr234j6kt5zjlemjm64q3dwvw25qwqq,UNDELEGATE FROM HERE,0.05,101,6712,0.000064,1765152000000
akashvaloper15hkyzzjpsshnxj7ghjtzfvcwkcl93wzvwk5fkl,MANTRA,0.05,101,6368,0.000061,1765152000000
akashvaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4cyw7r4,0basevc,0.05,101,6058,0.000058,1765152000000
akashvaloper127tw5pjx0u63u5q27su9jpa659xk6ny5qfc64f,Passage,0.05,101,5001,0.000048,1765152000000
akashvaloper1f6uwd3rsv2h08ckvyyp3jugydrunqrvqe9trjr,acheron,0.098,101,4777,0.000046,1765152000000
akashvaloper1ehwqgm2ra0cq68hd9mz93rrgn2yarz75m75y9q,Huobi,0.1,101,4231,0.000041,1765152000000
akashvaloper1sqrcxk0zxx6uwpjl5ylug2pd467vyxzt4sqze7,Deactivated Pls Redelegate,0.05,101,3872,0.000037,1765152000000
akashvaloper1qwpnhmdlfj6gfyh0e29fjudh0ytfe5l7tjttul,Valnodes  Carbon Neutral Staking,0.1,101,3695,0.000035,1765152000000
akashvaloper1u8l950ustppklscdpeyhrw6ed4tzu49vpksmun,WhisperNode ,0.2,101,3527,0.000034,1765152000000
akashvaloper1w8mk3f4dwgheq0fjlezrqg9a49gwazasfkl492,DECOMISSIONED AUDITone,0.07,101,3131,0.00003,1765152000000
akashvaloper1uv6q3kfprh35u47783mxc22xmjkvtfajd2ke7d,The Expanse  Infinite Possibilities,0.05,101,2829,0.000027,1765152000000
akashvaloper1qd4und55vysszr35r0ynas09jguclt6ucqa72c,PathrockNetwork,0.05,101,2696,0.000026,1765152000000
akashvaloper163zp6lyavlg7r2cru8djmv6d8qnpvlm0nsnr6s,Cerebro AI ,0.0777,101,2512,0.000024,1765152000000
akashvaloper1nxnpgzwfm25pf2dyqzs7c9st6s8rcenlt82uyz,BridgeTower,0.17,101,2441,0.000023,1765152000000
akashvaloper1340p98mw30khq58kk0tm04hjmsvf04nuryjv6d,,0.1,101,2397,0.000023,1765152000000
akashvaloper18u5gqc8c2hsm76xem8q4x9cx933c68gphd5dtx,Antrix Validators,0.05,101,2364,0.000023,1765152000000
akashvaloper1wjd35e4ymmpfn2gnqju88qlcjtk5vlqgnd20gh,Bit Cat,0.05,101,2323,0.000022,1765152000000
akashvaloper1r0q2udxrttayt207ymw0t8msa94rd898276ryu,CroutonDigital,0.1,101,2186,0.000021,1765152000000
akashvaloper10ef3kahuyrjf8zgjclfynm3mpuvtu9xma3n2d6,BoxedCloudnet,0.05,101,2173,0.000021,1765152000000
akashvaloper1nwrjn0hq759qs6ycnksjausywtlhnwn6eyhsdf,TheDigitalEmpireV2,0.05,101,1942,0.000019,1765152000000
akashvaloper1083svrca4t350mphfv9x45wq9asrs60c0k5a63,notional,0.0869,101,1942,0.000019,1765152000000
akashvaloper1ajqsyvdzl06p8nsn47fk9t906dhxg3jskry38k,Masternode24de  1 commission,0.05,101,1932,0.000019,1765152000000
akashvaloper1ksfwd5h3tcd9kk8seftpavvdfdgkvvv2wux25h,monolith,1,101,1862,0.000018,1765152000000
akashvaloper1htn7qxhassswa4lu4d0r4vwszgt53djmnduw9a,Anonstake,0.05,101,1785,0.000017,1765152000000
akashvaloper13th3pfkmjqpdegvz9c569y0ashwmyp3cn3e6jc,kooltek68,0.05,101,1566,0.000015,1765152000000
akashvaloper1a50dqn03hpnf2hgrv3da4y8jqnvdz55h68m67p,Former Moultrie Audits Inactive,0.05,101,1434,0.000014,1765152000000
akashvaloper1mryswr20mxltwhlqulsk0hnscmmxw32th0szkv,Jackal Labs,0.1,101,1155,0.000011,1765152000000
akashvaloper1w9dlqy4nuykafvmv4l8p2gm0axpur6kuvtzspc,MOVING TO NAKANODOXYZ,0.05,101,1082,0.00001,1765152000000
akashvaloper1cv8r8za5nayd7v5sjp2crmkezwtdzm74yxgfag,PoS Node,0.05,101,1060,0.00001,1765152000000
akashvaloper1kg99k8wd67r0ffxwavgnxup7yk46rvtty4r9ha,,0.05,101,871,0.000008,1765152000000
akashvaloper1t6v7jmqtrsgjzlkgnpq7ttqg9aj9laq2uup0df,Nodeasycom,0.05,101,702,0.000007,1765152000000
akashvaloper1cuy9pqlaw0tgjnslmnzgx5x6ql050e4lq0ym6t,hydrogen18,0.05,101,645,0.000006,1765152000000
akashvaloper1dkfgwdnhn6t3pd970g3jt9ae4jye0rz0whpcuv,w3m,0.1,101,566,0.000005,1765152000000
akashvaloper1wh2mmlp5lyle64lv0twvctdhz6eftxyhqs4cqs,Domination Finance,0.05,101,534,0.000005,1765152000000
akashvaloper1n3yw73gr5c0t98z0jy44cyls9eeftuvqdf305z,jazza,0.1,101,484,0.000005,1765152000000
akashvaloper158294p92kq0u372y26r3ps8veafx02j37ltvke,Chainflow,0.1,101,471,0.000005,1765152000000
akashvaloper1ky0ldz7hcza3h6hxf6grvcq25qyhu3drhzlxlw,Ariel Akash Insider  Powered by NextNetWorks,0.05,101,441,0.000004,1765152000000
akashvaloper1466v4vuvm6uqkyc9nzqh270qvlstzswjqxn29m,jetlife,0.1,101,440,0.000004,1765152000000
akashvaloper1jet63mn67rgq3jkkexxfkzyt8h6n7gzy74hyvh,Baset,0.05,101,404,0.000004,1765152000000
akashvaloper1g5qqaxu89qk54ex3zh6tus0a8ta2sj4fuejw9a,cotu,0.1,101,252,0.000002,1765152000000
akashvaloper1q4dtjvcp9epdgnkkhlhjy6s90ju2w3a358h4f8,eol,0.09,101,234,0.000002,1765152000000
akashvaloper1fgk908aaksc8c5jvtj5ut6ctuctm6rd52wpjyg,Dora Factory Closed,1,101,212,0.000002,1765152000000
akashvaloper1l52l9q4j36eppmapc75f7fpnu0fj7782tsktwf,ParallelNode,0.05,101,200,0.000002,1765152000000
akashvaloper10gg3tglqzkugjxf2nwl5588nlm5je4enwzvys6,coaction,0.05,101,188,0.000002,1765152000000
akashvaloper1763hxagwh8lnpwm89jnyrqh44tjh922erx2xzh,decommissionedredelegate,0.05,101,173,0.000002,1765152000000
akashvaloper1mvrm0lzjukrcw3n04rsx7dludrq8rc7vfj73p0,inactive,0.05,101,144,0.000001,1765152000000
akashvaloper1vksj7nqkd89uvc4kh8f5mh4f3235megmu583u9,Inactive pls undelegate,0.05,101,118,0.000001,1765152000000
akashvaloper1m7d0d3mqwaw6as2lmw87tkxtdg3nuws0zns64a,cyphermines,0.05,101,111,0.000001,1765152000000
akashvaloper1alkwmytr83yrjm4x03kgcfqdh3fznt44cm7dd8,STAKINOLD,0.2,101,100,0.000001,1765152000000
akashvaloper10uuge9xg28e032dx0zjeq77w2kuvuch6jx0kdx,BearsNode,0.09,101,99,0.000001,1765152000000
akashvaloper1drmer02fpdd0ux0lkph58luacwjl7r27us43m3,akashproducer0,0.05,101,94,0.000001,1765152000000
akashvaloper1zafuwpreasxnyanw9au7d8tlrs8rfj6zwzzcv3,OnePiece,0.08,101,91,0.000001,1765152000000
akashvaloper1gk47yl8y7ll5g0mdpuepx55hmw0r55es3y72k0,DLINODESCOM2,0.0777,101,76,0.000001,1765152000000
akashvaloper1cldeweqgkh3ttx72ceyk3dp50d5pn3cevtn2rs,Quebec,0.05,101,76,0.000001,1765152000000
akashvaloper146697wektfxcjnjx8ep5036cqw84u35rrs6ufc,exinpool,0.05,101,76,0.000001,1765152000000
akashvaloper1gcmu9hnfu7nlnyw34psq4acywezqp27y4ut02n,KiKi Finance,1,101,70,0.000001,1765152000000
akashvaloper1z5xmrfmxy8kw5l5f0cu9s96qc7v7pu7qmr42wa,DO NOT DELEGATE HERE,0.08,101,60,0.000001,1765152000000
akashvaloper1ax4v0gxxesjxau4hvvt0z8xefml5ylys89ag7l,GlacierLuo,0.05,101,59,0.000001,1765152000000
akashvaloper1jtnvqq2knzdu7vs4d60segud98kvjxszn2jnlx,Lets Node,0.05,101,49,0,1765152000000
akashvaloper1dgd0mtak0wjggxf8usuuuxddc4krer8zk7h457,StakeCapital,0.1,101,46,0,1765152000000
akashvaloper1lrzxwu4dmy8030waevcpft7rpxjjz26cr0mg7w,node101,0.05,101,34,0,1765152000000
akashvaloper1a9eq5qvv3zq3pwlmv705dcjfa69z3ekrphqxac,Komichaincom,0.0888,101,27,0,1765152000000
akashvaloper1t7gsxesaqkqxd8vleclsenvk8x3ysql3wptfzg,gunray,0.1,101,24,0,1765152000000
akashvaloper1yxzqkcj22xs0smcdgmanleet4rygyg73s8u6j9,stakingfun,1,101,24,0,1765152000000
akashvaloper1auagpv6j423eunxtm628sk32jyr9hnkeurm24a,GStaking,0.1,101,23,0,1765152000000
akashvaloper129c0geltptycthu0738qlwpsqrdr992pq6dpc6,MoHeng Network,0.07,101,15,0,1765152000000
akashvaloper1dw26dwgtc9ts6t29pxaef67r59rqxhqmhjhvzv,OGnome,0.1,101,14,0,1765152000000
akashvaloper1thl5syhmscgnj7whdyrydw3w6vy800444lk8r5,Rockaway Staking,0.05,101,11,0,1765152000000
akashvaloper1g4fadr6lxydlann2dv20ndl268uvhypkcjzs9a,Saxon,0.1,101,10,0,1765152000000
akashvaloper1u3j5rgr50wtwfc4a4v5qzf4le7xy65rsauawfd,0xDEADBEEF,0.1,101,10,0,1765152000000
akashvaloper1c4mt0pxxrdtfucypdew8ncna0926wk4whvpzpx,Zenscape,0.05,101,9,0,1765152000000
akashvaloper1l0x37nxua9cp5vaxdf659zj3pd725dwvn68l8x,dehazelabs,0.1,101,9,0,1765152000000
akashvaloper1hgh0pgpjmvcfsyl3qg7axux0fx4q469mf90265,HEXXAGON,0.05,101,9,0,1765152000000
akashvaloper1nuwu2h5ltfywskzymtdaykmvq60dg7s7w7tqxn,yokinfx,0.1,101,9,0,1765152000000
akashvaloper1jhraz4ftxl2pd37knmeua7wjxghmlskwlytnxf,Octopos,0.1,101,8,0,1765152000000
akashvaloper1makazw7jf6g48mp8kfr003ucgec43m5a2lxkdk,Stakyio,0.1,101,7,0,1765152000000
akashvaloper1cy2fkq04yh7zm6v52dm525pvx0fph7ed3k0zau,gigachad,0.1,101,6,0,1765152000000
akashvaloper1znssy9gdsrqgw7aetdyzr0s73y0a06ujs6qtpn,DLINODESCOM,0.0777,101,6,0,1765152000000
akashvaloper10skjt34trte66rpeuyjl78ekgpanzw9tdj8vmp,DEHAZELABS,0.1,101,5,0,1765152000000
akashvaloper1n0pkctnrr08cpsucre9xgu3dmrwvmq5c4aadvg,SHEA Staking,0.1,101,4,0,1765152000000
akashvaloper1zrzzf42sxamex46kxx3sluva78c6cj5arvvaja,allway,1,101,3,0,1765152000000
akashvaloper14gqv6la50g80ax4m3gft9snhpfwe8upynnl7pw,REDELEGATE CLOSING Akash Blockscope  server,0.05,101,3,0,1765152000000
akashvaloper18jvh3ad87mzyud008256dz8df7svhy3c7j5kd8,TRGC,0.1,101,3,0,1765152000000
akashvaloper1lpf6sfedx77rnrjjxnqtsust5n0m6k27pnnn8h,oman Kw,0.1,101,3,0,1765152000000
akashvaloper17angdl4y70wgajv65klpmlp8r7ap086r4jh0dt,calibr,0.1,101,2,0,1765152000000
akashvaloper1kkvudch7d8k6sh2jphuwpqhpdhq4ckth9jd0yx,akashbest,1,101,2,0,1765152000000
akashvaloper18ntmup9k7nhsmrlv0ejj4rudl0eyjmex8qqc52,SNZPool,0.1,101,2,0,1765152000000
akashvaloper1960sjvehrqxeyu9ypvg6uuluuwh5h2zft5da3r,MoveMove,0.05,101,2,0,1765152000000
